Release ID, Filepath, Size, LOC Touched, NR, NFix, NAuth, LOC Added, Max LOC Added, Average LOC Added, Churn, Max Churn, Average Churn
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,70,70,1,0,1,70,70,70.0,70,70,70.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,50,3,0,3,43,36,14.333333333333334,36,36,12.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,62,2,0,2,60,57,30.0,58,57,29.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,62,1,0,1,62,62,62.0,62,62,62.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,160,5,0,3,146,129,29.2,132,129,26.4
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,80,3,0,3,77,73,25.666666666666668,74,73,24.666666666666668
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,86,96,4,1,3,91,82,22.75,86,82,21.5
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,74,1,0,1,74,74,74.0,74,74,74.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,52,2,0,2,50,48,25.0,48,48,24.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,74,88,3,0,3,81,60,27.0,74,60,24.666666666666668
5,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,102,4,0,3,94,70,23.5,86,70,21.5
5,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,599,9,0,4,477,241,53.0,355,180,39.44444444444444
5,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,53,1,0,1,53,53,53.0,53,53,53.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,804,1152,19,3,4,978,450,51.473684210526315,804,450,42.31578947368421
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,91,3,0,2,83,39,27.666666666666668,75,39,25.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,167,7,1,4,146,78,20.857142857142858,125,78,17.857142857142858
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,236,9,2,4,218,81,24.22222222222222,200,77,22.22222222222222
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,188,4,0,1,161,82,40.25,134,82,33.5
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,65,2,0,2,61,57,30.5,57,57,28.5
5,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,123,143,5,0,3,133,104,26.6,123,104,24.6
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,266,340,7,0,4,303,187,43.285714285714285,266,187,38.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,162,1,0,1,162,162,162.0,162,162,162.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,130,132,2,0,1,131,130,65.5,130,130,65.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,108,108,1,0,1,108,108,108.0,108,108,108.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,354,358,3,1,1,356,353,118.66666666666667,354,353,118.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,88,100,4,0,3,94,75,23.5,88,75,22.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,28,1,0,1,28,28,28.0,28,28,28.0
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,58,64,4,0,3,61,52,15.25,58,52,14.5
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,308,326,3,1,3,317,310,105.66666666666667,308,310,102.66666666666667
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,343,875,8,1,4,609,428,76.125,343,428,42.875
5,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,164,2,0,2,134,104,67.0,104,104,52.0
5,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,37,2,0,2,36,35,18.0,35,35,17.5
5,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,100,2,0,2,99,98,49.5,98,98,49.0
5,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,149,5,1,4,133,78,26.6,117,78,23.4
6,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,243,5,1,3,229,177,45.8,215,177,43.0
6,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,274,306,5,2,4,290,260,58.0,274,260,54.8
6,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,461,649,9,2,4,555,425,61.666666666666664,461,425,51.22222222222222
6,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,344,6,1,4,241,137,40.166666666666664,138,137,23.0
6,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,966,9,2,5,662,294,73.55555555555556,358,252,39.77777777777778
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1248,4382,69,20,5,2815,545,40.79710144927536,1248,545,18.08695652173913
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,55,2,0,2,53,52,26.5,51,52,25.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,45,1,0,1,45,45,45.0,45,45,45.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,229,7,2,5,193,81,27.571428571428573,157,81,22.428571428571427
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,35,2,0,2,33,33,16.5,31,33,15.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1008,1074,12,2,4,1041,684,86.75,1008,684,84.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,77,2,0,1,66,45,33.0,55,45,27.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,416,8,0,4,310,168,38.75,204,168,25.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,55,1,0,1,55,55,55.0,55,55,55.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,103,103,1,0,1,103,103,103.0,103,103,103.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,85,2,1,2,84,83,42.0,83,83,41.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,362,7,3,4,312,195,44.57142857142857,262,195,37.42857142857143
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,83,1,0,1,83,83,83.0,83,83,83.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,867,2257,34,8,5,1562,487,45.94117647058823,867,487,25.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,40,1,1,1,40,40,40.0,40,40,40.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,387,745,18,5,5,566,124,31.444444444444443,387,124,21.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,456,8,3,4,423,228,52.875,390,211,48.75
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,51,1,0,1,51,51,51.0,51,51,51.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,637,1003,22,6,3,820,378,37.27272727272727,637,378,28.954545454545453
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,32,1,0,1,32,32,32.0,32,32,32.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,68,116,3,0,1,92,69,30.666666666666668,68,69,22.666666666666668
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,547,961,2,0,2,754,404,377.0,547,404,273.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,566,770,4,0,2,668,547,167.0,566,547,141.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,314,530,20,6,3,422,183,21.1,314,183,15.7
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,839,1205,18,5,3,1022,550,56.77777777777778,839,550,46.611111111111114
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,211,253,9,3,3,232,157,25.77777777777778,211,157,23.444444444444443
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,31,1,0,1,31,31,31.0,31,31,31.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,1456,16,3,4,753,536,47.0625,50,536,3.125
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,133,2,0,1,80,79,40.0,27,79,13.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,175,2071,24,11,4,1123,712,46.791666666666664,175,712,7.291666666666667
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,50,70,2,0,1,60,60,30.0,50,60,25.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,426,11,2,3,244,133,22.181818181818183,62,133,5.636363636363637
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,159,4,1,1,123,113,30.75,87,113,21.75
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,60,3,1,1,56,53,18.666666666666668,52,53,17.333333333333332
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,373,473,11,3,3,423,240,38.45454545454545,373,240,33.90909090909091
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,224,338,6,1,3,281,151,46.833333333333336,224,151,37.333333333333336
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,118,130,3,1,1,124,91,41.333333333333336,118,91,39.333333333333336
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,83,83,1,0,1,83,83,83.0,83,83,83.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,147,1,0,1,147,147,147.0,147,147,147.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,62,3,0,1,60,58,20.0,58,58,19.333333333333332
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,44,1,0,1,44,44,44.0,44,44,44.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,106,136,2,1,2,122,108,61.0,108,108,54.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,189,373,5,1,2,281,192,56.2,189,192,37.8
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,151,435,7,1,3,293,126,41.857142857142854,151,126,21.571428571428573
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,352,374,10,0,3,363,249,36.3,352,249,35.2
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,849,2219,30,8,4,1534,410,51.13333333333333,849,410,28.3
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,877,2019,29,6,4,1448,714,49.93103448275862,877,714,30.24137931034483
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,41,41,1,0,1,41,41,41.0,41,41,41.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,319,525,14,5,5,422,204,30.142857142857142,319,204,22.785714285714285
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,27,27,1,1,1,27,27,27.0,27,27,27.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,69,3,0,2,62,50,20.666666666666668,55,50,18.333333333333332
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,94,94,1,0,1,94,94,94.0,94,94,94.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,191,253,9,2,4,222,184,24.666666666666668,191,184,21.22222222222222
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,144,6,1,3,117,61,19.5,90,61,15.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,90,90,1,0,1,90,90,90.0,90,90,90.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,271,303,6,1,2,287,274,47.833333333333336,271,274,45.166666666666664
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,152,398,16,2,4,275,167,17.1875,152,167,9.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,90,142,8,0,4,116,80,14.5,90,80,11.25
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,186,5,0,3,134,83,26.8,82,83,16.4
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,147,189,5,1,2,168,112,33.6,147,112,29.4
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,422,614,5,0,1,518,298,103.6,422,298,84.4
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1059,3295,42,17,5,2177,547,51.833333333333336,1059,547,25.214285714285715
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,530,942,26,11,5,736,198,28.307692307692307,530,198,20.384615384615383
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,205,457,15,1,4,331,140,22.066666666666666,205,140,13.666666666666666
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,190,500,17,6,4,345,178,20.294117647058822,190,178,11.176470588235293
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,86,126,7,1,4,106,67,15.142857142857142,86,67,12.285714285714286
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,207,355,16,7,4,281,138,17.5625,207,138,12.9375
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,397,1049,24,11,4,723,170,30.125,397,170,16.541666666666668
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,573,581,2,0,2,577,572,288.5,573,572,286.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,126,264,14,5,3,195,101,13.928571428571429,126,101,9.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,167,203,6,3,2,185,78,30.833333333333332,167,78,27.833333333333332
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,109,189,5,1,3,149,87,29.8,109,87,21.8
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,87,2,0,2,86,85,43.0,85,85,42.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,237,259,10,2,3,248,61,24.8,237,61,23.7
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,424,524,15,8,4,474,216,31.6,424,216,28.266666666666666
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,47,47,1,0,1,47,47,47.0,47,47,47.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1118,1296,28,10,4,1207,377,43.107142857142854,1118,377,39.92857142857143
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,27,1,0,1,27,27,27.0,27,27,27.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,89,95,3,1,1,92,84,30.666666666666668,89,84,29.666666666666668
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,474,898,18,8,3,686,251,38.111111111111114,474,251,26.333333333333332
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,166,402,11,5,3,284,193,25.818181818181817,166,193,15.090909090909092
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,92,102,4,0,2,97,72,24.25,92,72,23.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,476,1000,17,10,3,738,514,43.411764705882355,476,514,28.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,93,103,4,0,2,98,72,24.5,93,72,23.25
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,244,330,7,0,3,287,204,41.0,244,204,34.857142857142854
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,204,422,6,3,2,313,144,52.166666666666664,204,144,34.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,252,430,7,1,2,341,145,48.714285714285715,252,109,36.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,109,109,3,0,1,109,64,36.333333333333336,109,64,36.333333333333336
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,618,934,7,3,2,776,691,110.85714285714286,618,691,88.28571428571429
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,565,705,16,2,4,635,394,39.6875,565,394,35.3125
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,69,75,2,1,1,72,65,36.0,69,65,34.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,77,1,0,1,77,77,77.0,77,77,77.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,97,103,2,1,1,100,94,50.0,97,94,48.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,343,345,2,0,2,344,337,172.0,343,337,171.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,214,214,1,0,1,214,214,214.0,214,214,214.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,79,1,0,1,79,79,79.0,79,79,79.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,25,25,1,0,1,25,25,25.0,25,25,25.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,84,1,0,1,84,84,84.0,84,84,84.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,34,1,0,1,34,34,34.0,34,34,34.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,33,1,0,1,33,33,33.0,33,33,33.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,104,1,0,1,104,104,104.0,104,104,104.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,172,172,1,0,1,172,172,172.0,172,172,172.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,70,1,0,1,70,70,70.0,70,70,70.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,140,1,0,1,140,140,140.0,140,140,140.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,156,158,2,1,2,157,154,78.5,156,154,78.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,142,142,1,0,1,142,142,142.0,142,142,142.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,152,152,1,0,1,152,152,152.0,152,152,152.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,31,31,1,0,1,31,31,31.0,31,31,31.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,60,1,0,1,60,60,60.0,60,60,60.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,60,1,0,1,60,60,60.0,60,60,60.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,876,1,0,1,876,876,876.0,876,876,876.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,61,1,0,1,61,61,61.0,61,61,61.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,185,1,0,1,185,185,185.0,185,185,185.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,264,1,0,1,264,264,264.0,264,264,264.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43,43,1,0,1,43,43,43.0,43,43,43.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,250,2,1,2,249,236,124.5,248,236,124.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,310,436,18,7,5,373,178,20.72222222222222,310,178,17.22222222222222
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,265,7,0,3,232,189,33.142857142857146,199,189,28.428571428571427
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,214,3,0,2,204,118,68.0,194,118,64.66666666666667
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,400,10,2,4,373,158,37.3,346,158,34.6
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,90,546,5,0,2,318,303,63.6,90,303,18.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,335,335,1,0,1,335,335,335.0,335,335,335.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,372,1286,41,12,5,829,209,20.21951219512195,372,209,9.073170731707316
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,84,106,4,2,3,95,90,23.75,84,90,21.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,63,2,1,2,58,58,29.0,53,58,26.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,164,5,1,4,156,75,31.2,148,75,29.6
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4088,4140,7,1,2,4114,1493,587.7142857142857,4088,1493,584.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,860,1800,37,18,5,1330,573,35.945945945945944,860,573,23.243243243243242
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,47,57,2,0,2,52,40,26.0,47,40,23.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,101,203,3,2,3,152,148,50.666666666666664,101,148,33.666666666666664
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,517,727,8,3,2,622,234,77.75,517,234,64.625
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,327,511,8,2,3,419,269,52.375,327,269,40.875
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,275,319,9,3,3,297,267,33.0,275,267,30.555555555555557
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,150,4,2,2,143,139,35.75,136,139,34.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56,56,1,0,1,56,56,56.0,56,56,56.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,74,88,3,0,2,81,63,27.0,74,63,24.666666666666668
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,362,600,14,3,2,481,289,34.357142857142854,362,289,25.857142857142858
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,196,4,0,3,185,173,46.25,174,173,43.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,170,4,0,3,159,147,39.75,148,147,37.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,1582,8,0,3,837,763,104.625,92,763,11.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,47,2,0,1,46,45,23.0,45,45,22.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,39,39,1,0,1,39,39,39.0,39,39,39.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,182,244,3,1,2,213,166,71.0,182,166,60.666666666666664
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,79,2,0,1,78,77,39.0,77,77,38.5
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,666,683,3,1,2,675,665,225.0,667,665,222.33333333333334
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,88,88,2,0,2,88,55,44.0,88,55,44.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,263,735,14,3,5,499,209,35.642857142857146,263,209,18.785714285714285
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,64,3,0,3,59,54,19.666666666666668,54,54,18.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,76,100,5,2,4,88,38,17.6,76,38,15.2
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,132,134,2,0,2,133,132,66.5,132,132,66.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,160,174,5,1,4,167,98,33.4,160,98,32.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,152,152,2,0,1,152,129,76.0,152,129,76.0
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,59,3,0,2,49,38,16.333333333333332,39,38,13.0
