@relation 'STORM_trainingSet_8-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute ' Size' numeric
@attribute ' LOC Touched' numeric
@attribute ' NR' numeric
@attribute ' NFix' numeric
@attribute ' NAuth' numeric
@attribute ' LOC Added' numeric
@attribute ' Max LOC Added' numeric
@attribute ' Average LOC Added' numeric
@attribute ' Churn' numeric
@attribute ' Max Churn' numeric
@attribute ' Average Churn' numeric
@attribute ' Bugginess' {yes,no}

@data
45,696,12,4,8,394,179,32.833333,92,179,7.666667,no
63,266,9,2,7,197,64,21.888889,128,64,14.222222,no
141,440,11,4,7,362,131,32.909091,284,131,25.818182,no
81,321,14,6,9,249,73,17.785714,177,73,12.642857,no
45,848,14,5,8,469,216,33.5,90,216,6.428571,no
63,272,11,2,9,201,64,18.272727,130,64,11.818182,no
190,577,9,2,7,481,193,53.444444,385,193,42.777778,no
74,240,13,5,9,196,69,15.076923,152,69,11.692308,no
47,1100,12,2,8,598,279,49.833333,96,279,8,no
65,272,9,2,7,203,66,22.555556,134,66,14.888889,no
253,772,9,2,7,645,255,71.666667,518,255,57.555556,no
32,90,4,2,3,78,32,19.5,66,32,16.5,no
66,194,10,2,8,167,66,16.7,140,66,14,no
56,132,8,0,6,123,56,15.375,114,56,14.25,no
137,394,10,2,8,342,137,34.2,290,137,29,no
59,158,5,0,4,136,59,27.2,114,59,22.8,no
61,369,16,1,14,296,60,18.5,223,60,13.9375,no
86,461,16,1,14,406,85,25.375,351,85,21.9375,no
93,473,13,0,11,410,92,31.538462,347,92,26.692308,no
157,1438,18,4,14,1004,199,55.777778,570,199,31.666667,no
99,492,14,1,12,436,98,31.142857,380,98,27.142857,no
132,924,22,5,15,731,133,33.227273,538,133,24.454545,no
212,1183,24,5,16,971,194,40.458333,759,194,31.625,no
201,1179,19,3,14,990,201,52.105263,801,201,42.157895,no
62,422,18,3,13,340,72,18.888889,258,72,14.333333,no
68,375,13,1,12,309,68,23.769231,243,68,18.692308,no
52,285,11,1,10,236,52,21.454545,187,52,17,no
50,290,13,1,12,234,50,18,178,50,13.692308,no
321,1881,20,3,15,1549,202,77.45,1217,202,60.85,no
79,506,13,0,10,400,73,30.769231,294,73,22.615385,no
42,228,7,0,7,189,42,27,150,42,21.428571,no
35,200,7,0,7,161,35,23,122,35,17.428571,no
125,693,15,0,12,588,125,39.2,483,125,32.2,no
65,353,11,1,9,304,65,27.636364,255,65,23.181818,no
48,266,11,1,9,218,48,19.818182,170,48,15.454545,no
89,492,11,0,10,417,89,37.909091,342,89,31.090909,no
314,1313,14,1,11,1113,164,79.5,913,161,65.214286,no
40,230,9,0,9,186,40,20.666667,142,40,15.777778,no
64,347,12,2,11,291,64,24.25,235,64,19.583333,no
58,187,6,1,6,141,58,23.5,95,58,15.833333,no
99,556,14,2,12,471,99,33.642857,386,99,27.571429,no
73,426,15,1,12,350,73,23.333333,274,73,18.266667,no
72,410,15,1,12,340,72,22.666667,270,72,18,no
36,153,7,0,7,103,36,14.714286,53,36,7.571429,no
51,334,12,3,9,284,51,23.666667,234,51,19.5,no
36,275,13,1,12,215,36,16.538462,155,36,11.923077,no
31,208,14,3,12,157,31,11.214286,106,31,7.571429,no
61,570,18,5,12,386,86,21.444444,202,86,11.222222,no
74,524,10,3,9,446,74,44.6,368,74,36.8,no
101,517,17,3,13,452,101,26.588235,387,101,22.764706,no
86,535,12,4,9,474,86,39.5,413,86,34.416667,no
36,129,5,0,5,90,36,18,51,36,10.2,no
106,647,11,4,9,577,106,52.454545,507,106,46.090909,no
93,247,7,0,7,208,94,29.714286,169,94,24.142857,no
91,577,11,4,9,509,92,46.272727,441,92,40.090909,no
58,397,12,3,9,332,58,27.666667,267,58,22.25,no
106,692,12,3,9,594,106,49.5,496,106,41.333333,no
138,373,10,0,8,318,138,31.8,263,138,26.3,no
83,1125,16,5,11,771,143,48.1875,417,143,26.0625,no
53,367,15,3,11,304,52,20.266667,241,52,16.066667,no
88,562,12,3,9,490,88,40.833333,418,88,34.833333,no
72,433,17,4,13,340,68,20,247,68,14.529412,no
241,659,8,0,7,561,241,70.125,463,241,57.875,no
106,337,11,0,8,263,106,23.909091,189,106,17.181818,no
44,325,13,1,12,259,44,19.923077,193,44,14.846154,no
158,1155,17,1,13,961,158,56.529412,767,158,45.117647,no
51,367,15,1,12,299,51,19.933333,231,51,15.4,no
36,273,13,1,12,213,36,16.384615,153,36,11.769231,no
226,799,10,0,8,622,226,62.2,445,226,44.5,no
64,197,5,0,5,152,64,30.4,107,64,21.4,no
127,349,7,0,7,289,127,41.285714,229,127,32.714286,no
67,233,5,0,5,170,67,34,107,67,21.4,no
104,286,5,0,5,235,104,47,184,104,36.8,no
213,542,6,0,5,472,213,78.666667,402,213,67,no
35,145,5,0,5,97,35,19.4,49,35,9.8,no
105,296,7,0,7,242,105,34.571429,188,105,26.857143,no
117,320,7,0,7,266,117,38,212,117,30.285714,no
63,438,15,1,14,363,63,24.2,288,63,19.2,no
116,927,18,5,10,858,110,47.666667,789,110,43.833333,no
29,203,7,1,6,203,29,29,203,29,29,no
104,728,7,1,6,728,104,104,728,104,104,no
38,266,7,1,6,266,38,38,266,38,38,no
44,308,7,1,6,308,44,44,308,44,44,no
96,672,7,1,6,672,96,96,672,96,96,no
42,296,8,1,7,295,42,36.875,294,42,36.75,no
48,336,7,1,6,336,48,48,336,48,48,no
62,157,5,2,5,148,62,29.6,139,62,27.8,no
42,525,21,3,15,507,43,24.142857,489,43,23.285714,no
99,1328,36,5,18,1046,81,29.055556,764,81,21.222222,no
87,920,35,6,19,818,75,23.371429,716,75,20.457143,no
99,1059,29,6,17,995,81,34.310345,931,81,32.103448,no
102,1078,36,6,19,959,88,26.638889,840,88,23.333333,no
62,432,19,3,15,425,42,22.368421,418,42,22,no
134,1400,26,3,15,1140,92,43.846154,880,82,33.846154,no
64,536,18,3,15,526,55,29.222222,516,55,28.666667,no
55,601,17,3,14,561,48,33,521,48,30.647059,no
69,162,5,2,5,162,69,32.4,162,69,32.4,no
43,89,5,2,5,89,43,17.8,89,43,17.8,no
91,185,5,2,5,185,91,37,185,91,37,no
42,87,5,2,5,87,42,17.4,87,42,17.4,no
63,131,6,2,6,130,63,21.666667,129,63,21.5,no
43,89,5,2,5,89,43,17.8,89,43,17.8,no
80,193,5,2,5,193,80,38.6,193,80,38.6,no
63,141,5,2,5,135,63,27,129,63,25.8,no
85,185,5,2,5,179,85,35.8,173,85,34.6,no
141,1626,33,5,19,1336,117,40.484848,1046,117,31.69697,no
54,719,32,3,18,609,55,19.03125,499,55,15.59375,no
35,366,24,1,15,342,35,14.25,318,35,13.25,no
47,827,18,1,13,578,47,32.111111,329,47,18.277778,no
146,3325,35,6,20,2050,146,58.571429,775,101,22.142857,no
111,2106,17,0,12,1432,111,84.235294,758,109,44.588235,no
28,443,21,2,14,321,28,15.285714,199,28,9.47619,no
74,634,16,0,10,454,66,28.375,274,66,17.125,no
78,1537,29,4,18,1002,78,34.551724,467,55,16.103448,no
48,225,7,0,7,161,48,23,97,48,13.857143,no
41,84,3,0,3,83,41,27.666667,82,41,27.333333,no
46,125,5,0,5,110,46,22,95,46,19,no
166,2388,30,6,19,1734,150,57.8,1080,150,36,no
262,3232,32,4,20,2530,263,79.0625,1828,263,57.125,no
256,4272,25,5,17,2905,190,116.2,1538,179,61.52,no
28,390,21,3,13,288,28,13.714286,186,25,8.857143,no
44,650,23,4,16,457,44,19.869565,264,30,11.478261,no
28,56,2,0,2,56,28,28,56,28,28,no
33,333,20,3,13,291,36,14.55,249,36,12.45,no
30,481,15,3,10,338,30,22.533333,195,30,13,no
27,366,13,3,9,279,27,21.461538,192,27,14.769231,no
37,540,17,3,12,401,37,23.588235,262,37,15.411765,no
33,340,12,3,9,278,33,23.166667,216,33,18,no
31,438,14,4,9,329,31,23.5,220,31,15.714286,no
56,905,13,3,9,650,56,50,395,56,30.384615,no
101,1141,12,3,9,924,101,77,707,101,58.916667,no
34,68,2,0,2,68,34,34,68,34,34,no
133,1645,22,3,14,1303,139,59.227273,961,139,43.681818,no
84,895,17,3,12,744,85,43.764706,593,85,34.882353,no
74,614,11,0,9,446,69,40.545455,278,69,25.272727,no
95,1592,13,3,9,1130,95,86.923077,668,95,51.384615,no
60,991,17,4,12,704,60,41.411765,417,60,24.529412,no
35,551,18,4,12,401,35,22.277778,251,35,13.944444,no
26,350,13,3,9,266,26,20.461538,182,26,14,no
68,1140,21,4,15,812,69,38.666667,484,69,23.047619,no
64,1047,29,4,19,746,64,25.724138,445,64,15.344828,no
39,588,19,4,13,432,39,22.736842,276,39,14.526316,no
41,617,13,3,9,455,41,35,293,41,22.538462,no
159,2025,26,4,17,1593,167,61.269231,1161,167,44.653846,no
66,1108,31,4,19,782,66,25.225806,456,66,14.709677,no
86,1110,17,3,12,878,93,51.647059,646,93,38,no
85,876,54,6,27,737,76,13.648148,598,76,11.074074,no
117,1643,53,9,27,1242,77,23.433962,841,77,15.867925,no
127,1426,41,7,21,1043,83,25.439024,660,83,16.097561,no
48,449,16,3,12,376,48,23.5,303,48,18.9375,no
101,996,14,4,11,795,85,56.785714,594,85,42.428571,no
43,470,24,5,14,379,43,15.791667,288,43,12,no
90,843,16,3,12,730,90,45.625,617,90,38.5625,no
239,2096,14,4,11,1749,202,124.928571,1402,202,100.142857,no
189,1315,22,6,13,1184,135,53.818182,1053,135,47.863636,no
30,288,10,0,8,243,30,24.3,198,30,19.8,no
29,278,10,0,8,233,29,23.3,188,29,18.8,no
103,1147,32,9,20,870,69,27.1875,593,69,18.53125,no
438,984,5,2,4,924,438,184.8,864,438,172.8,no
156,446,7,4,6,364,156,52,282,156,40.285714,no
166,570,15,4,10,450,165,30,330,165,22,no
50,406,11,2,9,403,50,36.636364,400,50,36.363636,no
89,800,16,3,12,698,89,43.625,596,89,37.25,no
40,336,11,5,8,322,40,29.272727,308,40,28,no
49,555,26,3,14,475,49,18.269231,395,49,15.192308,no
271,2852,53,5,23,2344,250,44.226415,1836,250,34.641509,no
40,386,16,3,12,325,40,20.3125,264,40,16.5,no
171,1748,49,6,22,1482,171,30.244898,1216,171,24.816327,no
40,386,19,3,13,324,40,17.052632,262,40,13.789474,no
32,322,16,3,12,265,32,16.5625,208,32,13,no
271,1595,19,0,8,1332,275,70.105263,1069,275,56.263158,no
55,322,18,0,9,260,55,14.444444,198,55,11,no
80,587,13,4,12,526,80,40.461538,465,80,35.769231,no
28,234,9,2,8,192,28,21.333333,150,28,16.666667,no
44,336,9,2,8,291,44,32.333333,246,44,27.333333,no
83,580,12,2,10,530,83,44.166667,480,83,40,no
67,496,11,2,10,440,67,40,384,67,34.909091,no
36,275,10,2,8,238,36,23.8,201,36,20.1,no
395,1882,13,4,9,1720,384,132.307692,1558,384,119.846154,no
196,800,8,2,7,792,196,99,784,196,98,no
312,1308,12,6,10,1278,312,106.5,1248,312,104,no
125,587,15,4,10,546,120,36.4,505,120,33.666667,no
340,2790,67,23,25,2206,139,32.925373,1622,139,24.208955,no
112,1555,35,7,19,1229,145,35.114286,903,145,25.8,no
119,2394,51,8,22,1575,131,30.882353,756,131,14.823529,no
146,1271,43,8,23,910,149,21.162791,549,149,12.767442,no
35,130,6,2,4,91,35,15.166667,52,35,8.666667,no
86,470,16,2,9,392,86,24.5,314,86,19.625,no
69,439,22,2,11,417,52,18.954545,395,52,17.954545,no
88,477,13,2,9,398,88,30.615385,319,88,24.538462,no
42,246,14,2,9,197,42,14.071429,148,42,10.571429,no
32,212,13,2,9,158,32,12.153846,104,32,8,no
56,449,32,2,16,385,40,12.03125,321,40,10.03125,no
102,634,11,2,10,561,102,51,488,102,44.363636,no
56,309,16,4,10,253,51,15.8125,197,51,12.3125,no
89,554,17,5,10,439,81,25.823529,324,81,19.058824,no
40,220,14,4,8,180,35,12.857143,140,35,10,no
80,572,26,5,13,503,55,19.346154,434,55,16.692308,no
46,257,13,2,9,212,46,16.307692,167,46,12.846154,no
46,258,11,2,7,212,46,19.272727,166,46,15.090909,no
69,356,13,4,7,278,68,21.384615,200,68,15.384615,no
80,316,8,2,6,269,80,33.625,222,80,27.75,no
66,278,8,2,6,230,66,28.75,182,66,22.75,no
100,845,14,0,6,612,100,43.714286,379,100,27.071429,no
32,211,8,1,7,159,32,19.875,107,32,13.375,no
31,150,6,2,4,114,31,19,78,31,13,no
36,188,9,3,6,138,36,15.333333,88,36,9.777778,no
59,249,6,2,4,204,59,34,159,59,26.5,no
44,313,18,1,9,304,27,16.888889,295,27,16.388889,no
29,255,20,1,11,244,17,12.2,233,17,11.65,no
60,492,11,1,7,363,71,33,234,71,21.272727,no
129,733,16,1,10,546,106,34.125,359,83,22.4375,no
133,1234,15,0,8,877,133,58.466667,520,133,34.666667,no
333,3375,18,0,8,2351,333,130.611111,1327,333,73.722222,no
36,231,11,0,8,182,36,16.545455,133,36,12.090909,no
44,347,11,0,8,250,49,22.727273,153,49,13.909091,no
848,8451,50,12,19,5969,754,119.38,3487,741,69.74,no
26,176,7,0,6,131,26,18.714286,86,26,12.285714,no
70,560,9,0,6,411,70,45.666667,262,70,29.111111,no
213,2070,17,0,8,1459,227,85.823529,848,227,49.882353,no
192,1856,24,4,12,1311,192,54.625,766,192,31.916667,no
555,7676,53,8,22,5924,317,111.773585,4172,317,78.716981,no
46,365,23,2,11,334,29,14.521739,303,29,13.173913,no
31,285,22,2,11,264,17,12,243,17,11.045455,no
83,439,12,1,7,373,83,31.083333,307,83,25.583333,no
71,444,22,2,11,422,54,19.181818,400,54,18.181818,no
83,463,13,2,9,379,83,29.153846,295,83,22.692308,no
40,223,10,1,7,182,40,18.2,141,40,14.1,no
32,212,13,2,9,158,32,12.153846,104,32,8,no
57,404,24,2,13,367,40,15.291667,330,40,13.75,no
97,603,11,2,10,533,97,48.454545,463,97,42.090909,no
64,456,26,4,16,403,50,15.5,350,50,13.461538,no
94,694,28,5,16,574,81,20.5,454,81,16.214286,no
45,325,24,4,14,285,35,11.875,245,35,10.208333,no
98,940,39,5,20,832,54,21.333333,724,54,18.564103,no
46,257,13,2,9,212,46,16.307692,167,46,12.846154,no
46,258,11,2,7,212,46,19.272727,166,46,15.090909,no
333,5414,71,21,27,4382,328,61.71831,3350,328,47.183099,no
143,1708,23,8,15,1567,143,68.130435,1426,143,62,no
81,996,24,7,16,880,81,36.666667,764,81,31.833333,no
132,1591,26,12,17,1442,132,55.461538,1293,132,49.730769,no
159,1756,40,11,22,1668,157,41.7,1580,157,39.5,no
118,1223,23,8,12,1041,76,45.26087,859,76,37.347826,no
484,5836,42,12,23,5126,420,122.047619,4416,420,105.142857,no
303,3815,38,13,20,3446,306,90.684211,3077,306,80.973684,no
49,550,30,7,17,480,48,16,410,48,13.666667,no
32,340,27,7,15,283,31,10.481481,226,31,8.37037,no
103,1023,43,7,20,823,62,19.139535,623,62,14.488372,no
106,1213,43,7,20,1055,96,24.534884,897,96,20.860465,no
83,919,37,7,18,818,80,22.108108,717,80,19.378378,no
111,1223,28,2,14,1109,112,39.607143,995,112,35.535714,no
42,350,18,3,14,307,43,17.055556,264,43,14.666667,no
73,558,22,7,17,490,63,22.272727,422,63,19.181818,no
261,3138,33,6,16,2672,240,80.969697,2206,240,66.848485,no
75,744,15,3,8,702,75,46.8,660,75,44,no
43,438,25,3,15,377,43,15.08,316,43,12.64,no
33,383,18,2,12,330,33,18.333333,277,33,15.388889,no
66,701,38,4,20,612,63,16.105263,523,63,13.763158,no
99,1114,35,5,18,990,94,28.285714,866,94,24.742857,no
40,464,16,2,10,403,40,25.1875,342,40,21.375,no
160,2145,44,3,20,1779,161,40.431818,1413,161,32.113636,no
40,466,21,2,13,404,40,19.238095,342,40,16.285714,no
32,384,16,2,10,327,32,20.4375,270,32,16.875,no
46,205,9,3,6,148,46,16.444444,91,46,10.111111,no
48,202,9,3,6,151,48,16.777778,100,48,11.111111,no
58,238,8,2,6,186,58,23.25,134,58,16.75,no
219,849,9,2,6,712,219,79.111111,575,219,63.888889,no
58,274,8,2,6,209,58,26.125,144,58,18,no
514,4298,18,8,10,2977,382,165.388889,1656,382,92,no
27,121,6,0,4,85,27,14.166667,49,27,8.166667,no
129,842,8,2,6,613,129,76.625,384,129,48,no
40,196,11,2,7,149,40,13.545455,102,40,9.272727,no
38,192,6,0,4,144,38,24,96,38,16,no
409,2114,15,5,7,1638,409,109.2,1162,409,77.466667,no
219,1218,16,4,9,1093,223,68.3125,968,223,60.5,no
49,198,8,1,6,196,48,24.5,194,48,24.25,no
34,144,8,1,6,138,32,17.25,132,32,16.5,no
35,138,6,1,4,138,34,23,138,34,23,no
58,220,6,1,4,220,52,36.666667,220,52,36.666667,no
50,198,6,1,4,198,49,33,198,49,33,no
26,112,6,1,4,108,26,18,104,26,17.333333,no
152,652,10,3,7,624,146,62.4,596,146,59.6,no
43,174,6,1,4,172,42,28.666667,170,42,28.333333,no
53,109,5,2,4,106,53,21.2,103,53,20.6,no
29,118,8,3,5,114,26,14.25,110,26,13.75,no
573,8427,136,50,34,5571,547,40.963235,2715,547,19.963235,no
510,7488,80,17,21,4618,362,57.725,1748,309,21.85,no
135,778,25,8,9,612,111,24.48,446,111,17.84,no
323,1622,31,10,13,1418,281,45.741935,1214,281,39.16129,no
94,424,19,6,7,381,72,20.052632,338,72,17.789474,no
53,208,8,2,5,204,47,25.5,200,47,25,no
83,169,5,2,4,166,83,33.2,163,83,32.6,no
58,291,18,4,12,261,55,14.5,231,55,12.833333,no
64,266,9,3,5,261,58,29,256,58,28.444444,no
49,230,9,1,6,221,49,24.555556,212,49,23.555556,no
28,87,5,0,4,85,27,17,83,27,16.6,no
29,98,8,0,5,92,29,11.5,86,29,10.75,no
203,870,26,12,9,661,157,25.423077,452,157,17.384615,no
76,397,11,1,7,386,75,35.090909,375,75,34.090909,no
72,250,9,4,2,230,72,25.555556,210,72,23.333333,no
41,172,11,7,6,152,41,13.818182,132,41,12,no
67,266,12,7,5,244,67,20.333333,222,67,18.5,no
69,246,9,4,4,225,69,25,204,69,22.666667,no
50,183,6,2,4,165,50,27.5,147,50,24.5,no
57,171,7,4,3,169,53,24.142857,167,53,23.857143,no
39,152,11,6,5,134,38,12.181818,116,38,10.545455,no
121,751,21,10,8,522,83,24.857143,293,83,13.952381,no
279,3266,29,14,8,2204,197,76,1142,197,39.37931,no
116,873,16,7,8,607,119,37.9375,341,119,21.3125,no
76,555,28,11,9,401,80,14.321429,247,80,8.821429,no
69,399,13,8,6,338,64,26,277,64,21.307692,no
71,254,11,6,5,232,68,21.090909,210,68,19.090909,no
47,162,8,4,5,152,48,19,142,48,17.75,no
49,389,17,4,9,365,65,21.470588,341,65,20.058824,no
47,94,2,2,2,94,47,47,94,47,47,no
138,806,13,4,7,655,115,50.384615,504,115,38.769231,no
63,320,9,2,6,287,63,31.888889,254,63,28.222222,no
32,108,5,1,5,104,32,20.8,100,32,20,no
42,166,6,1,4,166,41,27.666667,166,41,27.666667,no
29,130,8,1,6,122,28,15.25,114,28,14.25,no
35,138,6,1,4,138,34,23,138,34,23,no
26,112,6,1,4,108,26,18,104,26,17.333333,no
102,550,11,7,10,495,102,45,440,102,40,no
413,3283,38,21,22,2136,403,56.210526,989,403,26.026316,no
71,642,12,8,11,508,71,42.333333,374,71,31.166667,no
81,538,18,10,15,477,76,26.5,416,76,23.111111,no
124,546,6,3,6,524,124,87.333333,502,124,83.666667,no
86,446,6,1,6,388,86,64.666667,330,86,55,no
25,138,6,1,6,114,25,19,90,25,15,no
41,216,6,1,6,190,41,31.666667,164,41,27.333333,no
214,1146,20,7,13,995,213,49.75,844,213,42.2,no
98,522,16,6,10,450,98,28.125,378,98,23.625,no
206,1127,21,5,12,974,184,46.380952,821,184,39.095238,no
29,154,6,1,6,130,29,21.666667,106,29,17.666667,no
82,472,15,4,10,411,53,27.4,350,46,23.333333,no
42,300,16,1,12,240,42,15,180,42,11.25,no
56,287,14,4,11,247,53,17.642857,207,53,14.785714,no
43,210,6,1,6,186,43,31,162,43,27,no
261,1202,32,8,20,1096,198,34.25,990,198,30.9375,no
293,2066,39,6,21,1625,275,41.666667,1184,275,30.358974,no
27,152,6,1,6,124,27,20.666667,96,27,16,no
38,214,6,1,6,180,38,30,146,38,24.333333,no
27,152,6,1,6,124,27,20.666667,96,27,16,no
41,204,6,1,6,178,41,29.666667,152,41,25.333333,no
88,441,11,5,8,394,87,35.818182,347,87,31.545455,no
28,150,6,1,6,126,28,21,102,28,17,no
400,2642,59,13,23,2148,316,36.40678,1654,316,28.033898,no
62,293,17,6,11,257,46,15.117647,221,46,13,no
53,292,13,2,9,248,52,19.076923,204,52,15.692308,no
38,190,6,1,6,166,38,27.666667,142,38,23.666667,no
52,252,6,1,6,224,52,37.333333,196,52,32.666667,no
38,200,6,1,6,170,38,28.333333,140,38,23.333333,no
43,226,6,1,6,192,43,32,158,43,26.333333,no
47,263,11,5,9,219,48,19.909091,175,48,15.909091,no
50,280,8,3,8,234,50,29.25,188,50,23.5,no
25,102,6,1,6,102,25,17,102,25,17,no
127,672,18,5,13,581,113,32.277778,490,113,27.222222,no
36,182,6,1,6,158,36,26.333333,134,36,22.333333,no
116,677,20,7,13,567,116,28.35,457,116,22.85,no
181,904,18,4,10,806,178,44.777778,708,178,39.333333,no
48,234,6,1,6,208,48,34.666667,182,48,30.333333,no
32,178,6,1,6,148,32,24.666667,118,32,19.666667,no
34,174,6,1,6,150,34,25,126,34,21,no
48,278,7,2,7,254,48,36.285714,230,48,32.857143,no
49,283,7,2,7,259,49,37,235,49,33.571429,no
26,148,6,1,6,120,26,20,92,26,15.333333,no
51,260,7,1,6,227,51,32.428571,194,51,27.714286,no
31,162,6,1,6,138,31,23,114,31,19,no
116,546,10,4,10,502,112,50.2,458,112,45.8,no
26,142,6,1,6,118,26,19.666667,94,26,15.666667,no
30,160,6,1,6,134,30,22.333333,108,30,18,no
40,198,6,1,6,174,40,29,150,40,25,no
59,392,13,2,11,322,60,24.769231,252,60,19.384615,no
49,242,6,1,6,214,49,35.666667,186,49,31,no
56,312,11,1,9,262,58,23.818182,212,58,19.272727,no
37,186,6,1,6,162,37,27,138,37,23,no
300,1731,36,5,20,1482,287,41.166667,1233,287,34.25,no
115,706,11,1,9,578,102,52.545455,450,102,40.909091,no
63,330,7,1,6,285,63,40.714286,240,63,34.285714,no
31,168,6,1,6,140,31,23.333333,112,31,18.666667,no
84,576,13,5,10,451,84,34.692308,326,84,25.076923,no
41,202,6,1,6,178,41,29.666667,154,41,25.666667,no
28,164,6,1,6,132,28,22,100,28,16.666667,no
34,174,6,1,6,150,34,25,126,34,21,no
26,148,6,1,6,120,26,20,92,26,15.333333,no
39,244,8,5,8,240,39,30,236,39,29.5,no
164,1084,12,6,11,1039,164,86.583333,994,164,82.833333,no
48,332,8,5,8,310,48,38.75,288,48,36,no
133,916,8,5,8,868,133,108.5,820,133,102.5,no
108,734,8,5,8,704,108,88,674,108,84.25,no
111,772,10,7,9,724,137,72.4,676,137,67.6,no
73,518,8,5,8,486,73,60.75,454,73,56.75,no
447,3454,13,7,11,3110,566,239.230769,2766,566,212.769231,no
84,548,10,6,9,532,88,53.2,516,88,51.6,no
38,252,8,5,8,242,38,30.25,232,38,29,no
95,576,9,3,8,573,95,63.666667,570,95,63.333333,no
118,846,9,6,8,783,153,87,720,153,80,no
79,609,13,3,11,585,79,45,561,79,43.153846,no
60,526,13,3,11,476,60,36.615385,426,60,32.769231,no
62,888,15,1,11,677,62,45.133333,466,56,31.066667,no
124,1902,24,3,12,1317,124,54.875,732,64,30.5,no
86,207,7,2,5,192,76,27.428571,177,76,25.285714,no
93,1252,22,3,10,948,93,43.090909,644,75,29.272727,no
109,981,6,0,6,654,109,109,327,109,54.5,no
44,106,5,0,5,100,38,20,94,38,18.8,no
47,633,16,1,10,478,47,29.875,323,38,20.1875,no
47,635,16,1,10,482,47,30.125,329,39,20.5625,no
45,115,5,0,5,103,44,20.6,91,44,18.2,no
47,621,16,1,10,472,47,29.5,323,38,20.1875,no
26,83,5,0,5,65,31,13,47,31,9.4,no
64,164,5,0,5,146,64,29.2,128,64,25.6,no
55,705,16,1,10,528,55,33,351,40,21.9375,no
46,637,18,1,10,488,46,27.111111,339,41,18.833333,no
212,562,13,0,11,502,196,38.615385,442,196,34,no
145,1807,22,1,11,1345,145,61.136364,883,97,40.136364,no
43,599,15,1,11,469,43,31.266667,339,42,22.6,no
41,95,5,0,5,89,40,17.8,83,40,16.6,no
35,485,14,1,10,380,35,27.142857,275,34,19.642857,no
36,132,5,0,4,93,36,18.6,54,36,10.8,no
41,160,5,0,4,115,41,23,70,41,14,no
44,154,5,0,4,112,44,22.4,70,44,14,no
37,154,7,2,6,105,37,15,56,37,8,no
105,320,6,0,4,253,105,42.166667,186,105,31,no
334,861,7,2,6,729,334,104.142857,597,334,85.285714,no
67,222,7,2,6,166,67,23.714286,110,67,15.714286,no
88,282,7,2,6,220,88,31.428571,158,88,22.571429,no
64,246,7,2,6,177,64,25.285714,108,64,15.428571,no
34,141,7,0,6,99,34,14.142857,57,34,8.142857,no
37,147,7,0,6,105,37,15,63,37,9,no
71,291,6,0,4,215,71,35.833333,139,71,23.166667,no
262,846,10,2,6,687,262,68.7,528,262,52.8,no
97,269,5,0,4,224,97,44.8,179,97,35.8,no
35,139,5,0,4,103,35,20.6,67,35,13.4,no
85,271,6,0,4,210,85,35,149,85,24.833333,no
119,554,6,2,6,530,119,88.333333,506,119,84.333333,no
39,174,7,3,6,165,39,23.571429,156,39,22.285714,no
185,824,13,2,9,785,179,60.384615,746,179,57.384615,no
120,602,8,2,6,556,120,69.5,510,120,63.75,no
178,856,7,3,6,806,178,115.142857,756,178,108,no
153,660,10,2,8,638,153,63.8,616,153,61.6,no
89,422,11,2,9,392,89,35.636364,362,89,32.909091,no
51,244,11,2,9,225,50,20.454545,206,50,18.727273,no
36,154,6,2,6,150,36,25,146,36,24.333333,no
105,365,8,4,7,340,103,42.5,315,103,39.375,no
45,159,5,2,5,149,45,29.8,139,45,27.8,no
156,511,10,2,8,473,123,47.3,435,123,43.5,no
38,128,5,2,5,122,38,24.4,116,38,23.2,no
25,75,3,0,3,75,25,25,75,25,25,no
55,175,5,2,5,171,55,34.2,167,55,33.4,no
154,502,5,2,5,484,154,96.8,466,154,93.2,no
218,717,8,2,7,640,119,80,563,113,70.375,no
120,1329,46,9,22,1182,109,25.695652,1035,109,22.5,no
148,882,14,7,11,808,148,57.714286,734,148,52.428571,no
137,1252,36,9,22,1157,133,32.138889,1062,133,29.5,no
133,1165,38,10,23,1086,121,28.578947,1007,121,26.5,no
109,307,9,3,8,261,109,29,215,109,23.888889,no
109,313,9,3,8,265,109,29.444444,217,109,24.111111,no
60,165,9,3,8,142,60,15.777778,119,60,13.222222,no
174,1243,21,0,13,1178,131,56.095238,1113,131,53,no
177,1541,30,5,20,1440,163,48,1339,163,44.633333,no
70,845,31,7,19,754,88,24.322581,663,70,21.387097,no
54,546,23,1,15,486,53,21.130435,426,53,18.521739,no
46,397,25,5,16,349,37,13.96,301,37,12.04,no
76,1017,32,7,18,882,106,27.5625,747,83,23.34375,no
70,174,9,3,8,152,70,16.888889,130,70,14.444444,no
53,164,7,1,6,146,53,20.857143,128,53,18.285714,no
39,96,5,0,4,90,39,18,84,39,16.8,no
74,170,7,2,6,159,74,22.714286,148,74,21.142857,no
71,697,25,4,17,624,70,24.96,551,70,22.04,no
32,217,8,2,7,181,32,22.625,145,32,18.125,no
43,468,26,3,17,397,43,15.269231,326,43,12.538462,no
29,301,18,0,12,259,29,14.388889,217,29,12.055556,no
24,249,17,0,12,213,24,12.529412,177,24,10.411765,no
41,426,21,1,14,368,41,17.52381,310,41,14.761905,no
353,2224,33,11,18,1732,306,52.484848,1240,306,37.575758,no
