Release ID, Filepath, Size, LOC Touched, NR, NFix, NAuth, LOC Added, Max LOC Added, Average LOC Added, Churn, Max Churn, Average Churn, Bugginess
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,164,2,0,2,134,104,67.0,104,104,52.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,37,2,0,2,36,35,18.0,35,35,17.5,false
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,100,2,0,2,99,98,49.5,98,98,49.0,false
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,79,151,6,1,4,134,78,22.333333333333332,117,78,19.5,false
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java,360,380,3,0,2,370,359,123.33333333333333,360,359,120.0,false
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,545,545,1,0,1,545,545,545.0,545,545,545.0,false
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,81,81,1,0,1,81,81,81.0,81,81,81.0,false
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,168,168,1,0,1,168,168,168.0,168,168,168.0,false
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,487,487,1,0,1,487,487,487.0,487,487,487.0,false
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,124,124,1,0,1,124,124,124.0,124,124,124.0,false
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,536,536,1,0,1,536,536,536.0,536,536,536.0,false
